y1,y2
0.4346669519164852,0.49094512651540073
0.46149157951427144,0.4865597015000745
0.7748255501684149,0.37051397581486534
0.35222569194808534,0.4874437152235737
0.2766425519484344,0.45870432323905813
0.506858450272893,0.6001989449702744
0.3656850378130068,0.7083107717358893
0.32339703085986915,0.7609276970320097
0.43516135225247315,0.5051561326228622
0.49620950293935895,0.4014174185883358
0.6299620472375342,0.3829283146893478
0.5636024949800466,0.4997904990002156
0.29594849288367747,0.4732103867718159
0.4199412887537436,0.4381905911555505
0.40201712699445835,0.6188383222649504
0.35720420932305996,0.31686786404983863
0.42270946861484143,0.5526645156224287
0.559873197464092,0.2839863776631351
0.2379609810110614,0.5091394558323297
0.18453884933634432,0.5315364384528045
0.4745809172555498,0.3782574204175187
0.5586041174894151,0.6619286905258971
0.31875976743006146,0.5266489250146081
0.422273546072936,0.3912809551330104
0.6005557306460344,0.12188299076029442
0.5811141534383426,0.6881992364013989
0.44717625899889324,0.9970577881086361
0.5012053767007602,0.5611595226112602
0.4075969367569068,0.16344956389541995
0.3445407813889817,0.9014913307906622
0.43931759085339894,0.47596610828302527
0.5978930010824712,0.45858262812117206
0.6537393171020934,0.6146484832750296
0.6014912698028045,0.45767965375374897
0.6083240249720973,0.5202208770638683
0.6772085653615642,0.5688244525430527
0.5677736551622967,0.4866005546414714
0.6323505098267401,0.6800706387774379
0.4672168566412836,0.48189102623609426
0.6727995267660442,0.40993747653614354
0.48127808654509524,0.7407288943323598
0.30624627052745623,0.5178516727038863
0.3008611965709517,0.5192637043189847
0.39370078740157544,0.4913288379716929
0.6073035037276687,0.4881412599815318
0.6176201476337261,0.21778623064437108
0.3672799714113248,0.4199047132022339
0.464527407449243,0.5872226510219454
0.3440740341232982,0.39879283437604984
0.649858072677609,0.5594408418384649
0.21666762562726843,0.4609800995394013
0.5268647922231007,0.47700226635108256
0.9185787862771718,0.4891536376428327
0.3024305359150528,0.4653637804313948
0.42198946578387975,0.39598709230387075
0.49055404276544584,0.375418555297501
0.2950077676467697,0.4977270799019625
0.23036440268208752,0.6357286093771046
0.5313076567339949,0.7336854534833953
0.47136083872004014,0.40129747853515396
0.7662087775432754,0.6364328841155591
0.2515021019484224,0.5295793659378173
0.11619000673971563,0.5638357889851044
0.6997957687340807,0.4868369392218525
0.39657428806321743,0.32970249777392063
0.6330685918803706,0.42538600731328396
0.39676003567726037,0.4850725075013241
0.40536250162179077,0.520872280019191
0.4857670366319607,0.45984662817282507
0.5869195885819094,0.3310901764829894
0.43665892335904694,0.5989768582193965
0.45335077706097127,0.32891924805078787
0.3704892821408998,0.4775554175889108
0.6375862100655464,0.2893496351739374
0.48029858768625616,0.704642517640079
0.27753925012048725,0.48301871226531984
0.3323577346941721,0.23341548303823062
0.5236975195932116,0.9865486187626564
0.6278546863106922,0.753539503591033
0.44653453114775205,0.23961552169115036
0.39334238233003177,0.4469894853862265
0.3503421622042647,0.830592674349029
0.4838657533807888,0.5603948691468649
0.2961544785984739,0.48012265762430395
0.20408937252073947,0.7242521037023562
0.24596861685006052,0.5756328157303043
0.5568476896735371,0.3452674054141733
0.40091511791243506,0.4288603660525761
0.5474740624739957,0.5005300206246625
0.3889096360215357,0.4867253277550174
0.24569552868602837,0.3198037264231528
0.4797955673725321,0.46325144518047273
0.28468771160541895,0.42277900898493376
0.5157196090215772,0.47552705171308823
0.5724583001305852,0.5266930047930312
0.7815297044682676,0.6910873689614251
0.522693669348382,0.5696003704008824
0.25926332162132,0.41349712373981007
0.35438914357612483,0.34761376774630054
0.48026612724328643,0.4583221972552105
0.24604318712836126,0.48301871226531984
0.7158107631943978,0.3738630344866522
0.2901681425760592,0.635031210580782
0.5236891729419887,0.26323496481865793
0.5984846582266391,0.4903200138817789
0.493485321241416,0.48796248093535455
0.35234483744638745,0.5970814979702823
0.39711502680308836,0.2628234932088305
0.5485590665553192,0.4897637209566762
0.7328712621316028,0.48746866614595796
0.2859079950351148,0.47881753029348234
0.4327077804459185,0.3661205927727128
0.49470579423038596,0.830151994653055
0.25780024748375174,0.5966404282674405
0.4082532745592987,0.4348939414793494
0.8531131632496975,0.49077044989130314
0.6301769225396998,0.42389822682866507
0.43256414181845854,0.43884255179461956
0.3392440608118161,0.20017320523097942
0.5047109620576934,0.4892321612853004
0.2616430229747412,0.45920094846561926
0.2527117485721387,0.42835987859723057
0.5830855342704598,0.3416468109712068
0.4123195939451107,0.4276188102743778
0.5270268593501878,0.43548028741782446
0.2880862810208046,0.6481652347940317
0.22869805117845285,0.5467197566007158
0.4135180193280561,0.3216667901811143
0.21366001923947228,0.5192674214720263
0.5525711356589575,0.28913708810761696
0.3308428854701235,0.48864403238419063
0.32048976129162143,0.5216957552589965
0.29840427880778025,0.709983423438631
0.16227898108907415,0.4968274084793401
0.4079970237869729,0.4410001974648998
0.3805643103117776,0.43491110711390824
0.24028656885200408,0.36284484377646564
