x1,x2
0.488477160079339,0.6716486274659828
0.482890558435622,0.37214770784037254
0.5227709709826409,0.005290218189457422
0.47922346980050773,0.45293083711404303
0.41238906191339814,0.5342577329236844
0.5475146764390189,0.40232577214476467
0.7840286420508634,0.7305530739864026
0.4123689485613381,0.5697035534780687
0.6147393212576837,0.3601861028110523
0.260543480529618,0.6653308314832246
0.49765173164269244,0.15436095594882784
0.6067276097043879,0.6434407431077265
0.6075671345125766,0.4393262372077176
0.4705321760994883,0.5094640946191908
0.6594717502348227,0.8062281351527272
0.39519773508178074,0.6372918333410762
0.5812961107431205,0.17947675201448068
0.2450780342786769,0.7538376581285164
0.8604631163005028,0.5471336098857901
0.6140324642212301,0.6047443132096547
0.4828911959309523,0.13307955525396242
0.7808176461298948,0.5123588635233794
0.5489119661978287,0.5626512158806334
0.33262918100974753,0.5052003186742564
0.25809195279669117,0.4771795961978069
0.5187666117709578,0.30027547164258095
0.8334639316803513,0.7021505569108167
0.6609500755457386,0.541671334288403
0.49873154854506074,0.4021014606727524
0.6050720515985498,0.6005351456315623
0.4682585968313639,0.5020206202350564
0.4799223366079349,0.4080295437065233
0.5477708267922627,0.6410292235069825
0.49997580305883793,0.08925991158921324
0.5536988077227496,0.7035757922689438
0.49637836414407605,0.3446964244315348
0.47996497495419127,0.4707980541563976
0.5597109927187329,0.44017675892565294
0.40687951845127196,0.30392518194536
0.40065205998341125,0.45437330318854285
0.6365426327274673,0.5783049016187983
0.46391233052722003,0.620291708524797
0.6030266264842388,0.713753293915718
0.9091835507729193,0.5191242754848612
0.48354422548760356,0.4088348338037551
0.2700453718126388,0.3535069899950416
0.43145593114704833,0.2938330233591983
0.6594655424160857,0.740638535355498
0.41682815260312434,0.2173071712003802
0.527881540761394,0.46330646979490187
0.31171288711969886,0.5940713589618661
0.44308208362610324,0.4351238647203272
0.5249544208903716,0.19039175525176696
0.3747386953140581,0.5854587390536883
0.4047078254016905,0.5022140140492459
0.4495527360464216,0.15099082585428017
0.8145047473094681,0.5276482425463208
0.6987979827082637,0.5900758191774652
0.5561931104451353,0.4520177136352579
0.5023425117882302,0.3641135796712515
0.531596371876908,0.3100447923408837
0.8300648696738525,0.5454371939505647
0.8219386238234839,0.6436785415215097
0.4397463142297211,0.41610687863900964
0.40327242213228076,0.6369537058218172
0.48954130704532667,0.3508653341204514
0.46768909227966193,0.4104471581222741
0.9176428275401318,0.7188102629856943
0.4966111836166431,0.610021530041718
0.47418086661773773,0.20094629999168293
0.5717739749355184,0.3643609182040206
0.41376110305727676,0.4045416001550788
0.42462171572234614,0.2813887149066568
0.22008001942267186,0.5699197325270823
0.5843997153754562,0.4817001219749014
0.24025183161175265,0.5316495837844067
0.06323192505647673,0.6534822353593156
0.6139441277241331,0.4790885414554484
0.5472004188588719,0.347851330279032
0.4095679738397833,0.3286804075924161
0.45390668819908037,0.5560448628975077
0.6957121506144227,0.6802981959617275
0.5711285732811713,0.5931947166153342
0.29337671833691137,0.527561891258636
0.9490781709572016,0.6829331693293549
0.6731892116501423,0.5574736963939813
0.5419957287673405,0.29970481260358617
0.45864676612759064,0.2254228110961718
0.49568232054162054,0.31745997274079374
0.5531311522296156,0.6526193423954401
0.1326011411838472,0.889225494560945
0.49375559936924,0.2022653911925699
0.4512794586001561,0.26189630617783866
0.41198299671185595,0.3727318352603589
0.5626665192738054,0.2911731453451492
0.570873713792324,0.38968210396204767
0.5080342258478902,0.4425471282047749
0.2871031796707874,0.5790565156806722
0.21262676813492634,0.6085001172967572
0.3902071207867715,0.3507367987377616
0.30874204640825653,0.5416562462598665
0.4937475609662142,0.24506160464674456
0.7076357763503155,0.7875034907283652
0.25747894696360435,0.7291666119220888
0.6652686396833135,0.6157710690854766
0.47428371836849553,0.3414279207102751
0.5636086613212379,0.6329907909090771
0.37817603025262714,0.540624557286299
0.4680293785661372,0.36352285283961494
0.498603163278548,0.028699610394683182
0.48698729444527583,0.2933939496934319
0.49396957701041055,0.12302467586559482
0.6787404304996654,0.5408168321195208
0.7001466810455015,0.7651550496023363
0.38583599991348616,0.37081124300426277
0.5271429028595527,0.19078865462663122
0.48878542040283685,0.34926766017359734
0.4661054415480771,0.1951000261991612
0.09220249779277379,0.8133452096829004
0.5386522921747334,0.5079781622250942
0.5137386063744503,0.3084772183136136
0.26651431742792575,0.563237132930382
0.3787322791032313,0.66231098402823
0.3906381820801872,0.444479771604846
0.4761733420957187,0.44794347045262806
0.6672657100770786,0.6715656500540244
0.678802689622111,0.5580674251656013
0.32838463707181004,0.6093150838487927
0.6839475330229127,0.560753245308159
0.24406518171351033,0.6144340061280097
0.38313645828201587,0.5213466239126049
0.6402313047352723,0.6251471363787358
0.8069354826503796,0.6284284068523576
0.4827513293434687,0.31658448450349674
0.4491169660828933,0.24162726527232956
0.40119578655515614,0.3380792164399794
0.38361363973442064,0.6271962133543643
0.5346295775678871,0.6524627162357048
0.08565291989864311,0.5259804654670771
0.7186014244843115,0.6104529952194291
0.8780432028198688,0.5867531907410454
0.2370380684204039,0.6848606390136043
0.3864723929576929,0.29686857616204515
0.8090569918963875,0.717185284367486
0.6441036907616742,0.5007465050579103
0.44409213154716226,0.38514485648317526
0.5099444823769609,0.15798682528752261
0.06393492405133872,0.549634731446537
0.6461851618312929,0.6084934674095248
0.07787752555188569,0.529671966963279
0.5727998697343498,0.4859264566645848
0.18900773477257998,0.5194948926135817
0.7666449755535704,0.5213479782571854
0.36259596480906564,0.5513189939571064
0.5084801038289408,0.01826027270002507
0.5403282056752313,0.5139707019277848
0.4728375561752529,0.20865820895484533
0.5245533828295001,0.579480027239046
0.5138709087822436,0.0816201120590536
0.5177074781148587,0.2399778724957873
0.468570110275159,0.368495261498258
0.3564043040537388,0.4546840655877208
0.6787424683798932,0.6824351286540233
0.5860307785065142,0.5568169591432622
0.444710372803568,0.2680572964277938
0.6435364639684271,0.6092565238449972
0.4208098777828169,0.5614216880423326
0.5889941523646215,0.6137654609905602
0.697338367768517,0.5428522800801303
0.5795167659233744,0.4572197026057249
0.20289606017472125,0.7300595485989078
0.44833194782846725,0.36515296329342617
0.5150779078964837,0.13406033972964101
0.506714660753877,0.6088970014956324
0.6399982524490031,0.705287865630831
0.4053425866172191,0.4372942004951135
0.4205891839721516,0.49903362307333515
0.2575125642762042,0.6144150798853606
0.45438292051916024,0.4736650869825246
0.5157833230479422,0.4320298673614525
0.5103545770732063,0.5194948926135817
0.4894229169547613,0.673826518542249
0.5858060193164254,0.18455806020710466
0.5361173560594626,0.5336076700561466
0.47216929478124875,0.20784946919661618
0.3610718804813812,0.4782602658517892
0.9787097061860319,0.524683532415672
0.6044381557209001,0.6153649147246879
0.783573220962086,0.5460598824158255
0.39983655419510067,0.34415444510810556
0.2793783838870735,0.4562531103596906
0.48895255430630236,0.24972830598105714
0.21925073107104406,0.5865866716304966
0.4990116948048301,0.03486823540911931
0.6031392621669214,0.43591329678497287
0.5275394122043752,0.31423581048813726
0.5969639540103008,0.6835519752365758
0.7215409915977271,0.5075950053907108
0.539870619238137,0.4918660045937396
0.627387827167652,0.6510662009945455
0.6703935291180846,0.6143822451015925
0.4980418619814947,0.51856834979178
0.6426367562222542,0.6999466243049131
0.527910306937458,0.5206022308011145
0.41452058049018636,0.4228467082910534
0.49305731822628196,0.3994326292468997
0.5597744468917178,0.5031021298531995
0.34977712198999894,0.4209302657911647
0.7329554868723529,0.7467904396420086
0.31650013409734,0.5463181048805249
0.5095342430598051,0.2387524176076337
0.2873534196097862,0.723294613536837
0.01640037052453974,0.59660547311088
0.6084255867913461,0.6941394702606214
0.3084867388626805,0.7672279362551447
0.5490004292443755,0.3395373447529152
0.5641051408428546,0.6910155860576737
0.8899758770533049,0.5311946531790914
0.47429086197235004,0.46942676934820843
0.392088821022411,0.7100748102988178
0.5272337022168272,0.3168286167880743
0.6892074230619115,0.6233935064679518
0.3693811347658344,0.51856834979178
0.5089521807780828,0.12814377350381004
0.5459123076568373,0.2003693180476436
0.5672322295478933,0.4444738752331501
0.7473317920164905,0.6836198259859237
0.47149642909403666,0.20020752010681336
0.5351919090386558,0.37768083473903685
0.5265263184072644,0.17379526595028566
0.47613423113049247,0.4762969234315143
0.6756501204021459,0.5947884651284261
0.5923011338258254,0.5786826822121898
0.5473255584297406,0.24869869211388068
0.4225834657668744,0.4648665849377054
0.4871478108724953,0.10085445228178055
0.5218514437105776,0.040709124236737414
0.5316647727732308,0.06177238538931113
0.35616960808507964,0.45854403388937576
0.4744205472138493,0.4521248774201737
0.4956449549139224,0.6269371147734276
0.40843293256106944,0.5559190182507714
0.3710123682287816,0.479367616452412
0.4988833186844702,0.13387569118417847
0.44291663483374344,0.31893871548675184
0.49890199870756224,0.41909112167449986
0.7791406661270968,0.5079220719119824
0.7064295443286771,0.5194948926135817
0.5531797011115565,0.4185609899282068
0.5156234366390594,0.24000334749549224
0.40347419206733076,0.5840317911982832
0.3628456620544735,0.5701646231216205
0.4720424212940422,0.38956423598127987
0.5168904849221996,0.15930163568678754
0.7227734567575719,0.7687047598159179
0.5123135711556847,0.20516642430847795
0.6003866541181315,0.46024999937373967
0.46875842733728224,0.20971304855048997
0.5302634984299555,0.03393657144002836
0.5523973986141939,0.589732426424304
0.7917136718476073,0.506327234671293
0.6161041048250583,0.462257082798538
0.5274733273945076,0.21434114468661433
0.4369669978018052,0.2378224536497208
0.8425395200270619,0.5634851241944498
0.3750755453127989,0.5189972308163778
0.08548073990728348,0.5196788468333616
0.4721543346217611,0.46934775131734485
0.5394699335827238,0.3071635148299265
0.5536234610598127,0.24022980130362187
0.764339079448826,0.5889142256277343
0.5540118441248479,0.7080501571886583
0.4185666693999026,0.579984937356461
0.584277341455009,0.38381992687072747
0.49190401114154503,0.20326968815984703
0.4437290178777975,0.5822105251023836
0.47811095077974364,0.5222700078803577
0.5272745578242778,0.36055959342196603
0.44011838344586696,0.28368935797039524
0.40754018679685866,0.2646230202533013
0.4337466472084641,0.5188846010286243
0.5974655190478112,0.49337224958603015
0.49544000758216783,0.22674779344367801
0.292629712049997,0.6467765763348376
0.3297071434922896,0.6387521829619561
0.5278375486981935,0.44682146166868253
0.5088294501639815,0.12083944475415669
0.37915465296337586,0.5836964485008858
0.3580407935079391,0.5300500416732384
0.5602155634938806,0.2681702505782065
0.5160741487927674,0.07901133650592146
0.47075727329542816,0.23091265593272547
0.49245764716297724,0.13516398311857364
0.3129198648447355,0.6439015799527584
0.7022150467616713,0.5113413157817259
0.8759605252649075,0.6399161897141238
0.5967764373445809,0.527561891258636
0.5857349230361354,0.6592649817096625
0.3682428731406932,0.3768750336182569
0.4630857942456122,0.1897647494213295
0.40948532857421865,0.49566473787976956
0.449039129411214,0.24610198642962242
0.9187730016007875,0.5233863724651494
0.4046437806622935,0.3805512966637092
0.5711721848387089,0.22257926645779552
0.25903286781539797,0.5856119863365351
0.5566129241484026,0.7396739758274703
0.45827036276224825,0.3823665084259797
0.5241828595975757,0.1651760290233022
0.5812991593799745,0.45357170239463357
0.6044971252213515,0.3811635356455658
0.45403941770693595,0.24138759305766053
0.4259857483515981,0.3634781936841552
